Bus Stop,Nearest Metro/Tram Stop,Distance (meters)
"Bus Stop (12.93808252, 77.53375249)","Metro/Tram Stop (12.980531, 77.7088952)",1016.2323795909908
"Bus Stop (12.93620037, 77.52786722)","Metro/Tram Stop (12.980531, 77.7088952)",673.3016864286819
"Bus Stop (12.93847484, 77.52882069)","Metro/Tram Stop (12.980531, 77.7088952)",533.736438033907
"Bus Stop (12.91845, 77.5273)","Metro/Tram Stop (12.980531, 77.7088952)",1231.9456647977602
"Bus Stop (12.92180219, 77.55093623)","Metro/Tram Stop (12.980531, 77.7088952)",602.206779062144
"Bus Stop (12.92278356, 77.54907599)","Metro/Tram Stop (12.980531, 77.7088952)",381.1683570083662
"Bus Stop (12.9232955, 77.54040609)","Metro/Tram Stop (12.980531, 77.7088952)",564.2445688465169
"Bus Stop (12.91954, 77.5421)","Metro/Tram Stop (12.980531, 77.7088952)",564.9520538355083
"Bus Stop (12.92403848, 77.54364423)","Metro/Tram Stop (12.980531, 77.7088952)",227.37995089957468
"Bus Stop (12.95045283, 77.55545646)","Metro/Tram Stop (12.980531, 77.7088952)",860.2246125092687
"Bus Stop (12.95413136, 77.55685193)","Metro/Tram Stop (12.980531, 77.7088952)",921.9321970003572
"Bus Stop (12.95689, 77.55929)","Metro/Tram Stop (12.980531, 77.7088952)",566.9761338736101
"Bus Stop (12.95704559, 77.5628821)","Metro/Tram Stop (12.980531, 77.7088952)",193.14022181145663
"Bus Stop (12.950606, 77.555413)","Metro/Tram Stop (12.980531, 77.7088952)",870.2843456962837
"Bus Stop (12.95775896, 77.55955693)","Metro/Tram Stop (12.980531, 77.7088952)",526.0729807436112
"Bus Stop (12.9610148, 77.550906)","Metro/Tram Stop (12.980531, 77.7088952)",648.6543538738587
"Bus Stop (12.96015233, 77.55498184)","Metro/Tram Stop (12.980531, 77.7088952)",601.1891071657396
"Bus Stop (12.96912642, 77.55454559)","Metro/Tram Stop (12.980531, 77.7088952)",392.8252701586377
"Bus Stop (12.96955548, 77.55658186)","Metro/Tram Stop (12.980531, 77.7088952)",486.9601856640847
"Bus Stop (12.96862071, 77.55925722)","Metro/Tram Stop (12.980531, 77.7088952)",417.0465373646941
"Bus Stop (12.96456546, 77.56187091)","Metro/Tram Stop (12.980531, 77.7088952)",113.70903319197227
"Bus Stop (12.97194152, 77.52917262)","Metro/Tram Stop (12.980531, 77.7088952)",230.0992780320494
"Bus Stop (12.97560977, 77.53113741)","Metro/Tram Stop (12.980531, 77.7088952)",192.3829338870895
"Bus Stop (12.97553206, 77.53659429)","Metro/Tram Stop (12.980531, 77.7088952)",513.7208489898698
"Bus Stop (12.97184232, 77.53787194)","Metro/Tram Stop (12.980531, 77.7088952)",110.90292401664043
"Bus Stop (12.96760275, 77.53632565)","Metro/Tram Stop (12.980531, 77.7088952)",388.0122233434659
"Bus Stop (12.96370701, 77.53454911)","Metro/Tram Stop (12.980531, 77.7088952)",229.3381472369055
"Bus Stop (12.96995815, 77.53212263)","Metro/Tram Stop (12.980531, 77.7088952)",581.49089067209
"Bus Stop (12.94669934, 77.5258822)","Metro/Tram Stop (12.980531, 77.7088952)",454.46361180981404
"Bus Stop (12.94958308, 77.52676961)","Metro/Tram Stop (12.980531, 77.7088952)",479.41123547291005
"Bus Stop (12.9511681, 77.52701168)","Metro/Tram Stop (12.980531, 77.7088952)",595.1587319946645
"Bus Stop (12.95274172, 77.52729096)","Metro/Tram Stop (12.980531, 77.7088952)",733.0280410248864
"Bus Stop (12.95806, 77.52662)","Metro/Tram Stop (12.980531, 77.7088952)",862.2921106593343
"Bus Stop (12.95303215, 77.52169303)","Metro/Tram Stop (12.980531, 77.7088952)",1147.446245514754
"Bus Stop (12.95453133, 77.52259908)","Metro/Tram Stop (12.980531, 77.7088952)",1186.3151152099058
"Bus Stop (12.95737697, 77.52334237)","Metro/Tram Stop (12.980531, 77.7088952)",1214.2313136611497
"Bus Stop (12.95892871, 77.52360994)","Metro/Tram Stop (12.980531, 77.7088952)",1126.7295555536577
"Bus Stop (12.95920777, 77.52676869)","Metro/Tram Stop (12.980531, 77.7088952)",792.7776258635287
"Bus Stop (12.96816, 77.52852)","Metro/Tram Stop (12.980531, 77.7088952)",533.266475761748
"Bus Stop (12.96550211, 77.53042999)","Metro/Tram Stop (12.980531, 77.7088952)",525.0662712251531
"Bus Stop (12.96460967, 77.53222362)","Metro/Tram Stop (12.980531, 77.7088952)",335.0951127418388
"Bus Stop (12.95887157, 77.5354764)","Metro/Tram Stop (12.980531, 77.7088952)",144.3434886177934
"Bus Stop (12.96213716, 77.53752334)","Metro/Tram Stop (12.980531, 77.7088952)",409.4069480842721
"Bus Stop (12.98856254, 77.53368619)","Metro/Tram Stop (12.980531, 77.7088952)",141.8959536704527
"Bus Stop (12.98744791, 77.53747858)","Metro/Tram Stop (12.980531, 77.7088952)",324.13878104410327
"Bus Stop (12.98220981, 77.53729594)","Metro/Tram Stop (12.980531, 77.7088952)",791.4373734214652
"Bus Stop (12.98607, 77.55636)","Metro/Tram Stop (12.980531, 77.7088952)",281.52241550451686
"Bus Stop (12.98488274, 77.55408167)","Metro/Tram Stop (12.980531, 77.7088952)",368.1197869442423
"Bus Stop (12.98923521, 77.55427176)","Metro/Tram Stop (12.980531, 77.7088952)",136.83932737953566
"Bus Stop (12.99142772, 77.55255586)","Metro/Tram Stop (12.980531, 77.7088952)",440.8342064919666
"Bus Stop (12.99440135, 77.55265532)","Metro/Tram Stop (12.980531, 77.7088952)",644.2869680322893
"Bus Stop (12.99790693, 77.55129003)","Metro/Tram Stop (12.980531, 77.7088952)",338.171109058348
"Bus Stop (12.99868, 77.55630467)","Metro/Tram Stop (12.980531, 77.7088952)",66.20581702870399
"Bus Stop (12.99722, 77.56062)","Metro/Tram Stop (12.980531, 77.7088952)",289.0880452307896
"Bus Stop (12.99642, 77.56406)","Metro/Tram Stop (12.980531, 77.7088952)",94.63104146024274
"Bus Stop (12.99687177, 77.56883981)","Metro/Tram Stop (12.980531, 77.7088952)",78.04487414056679
"Bus Stop (12.99423593, 77.57385929)","Metro/Tram Stop (12.980531, 77.7088952)",462.6508396577354
"Bus Stop (12.9887116, 77.57516106)","Metro/Tram Stop (12.980531, 77.7088952)",515.6508577176301
"Bus Stop (12.98717, 77.5787)","Metro/Tram Stop (12.980531, 77.7088952)",369.70909013903463
"Bus Stop (12.98418, 77.58711)","Metro/Tram Stop (12.980531, 77.7088952)",253.49257535975377
"Bus Stop (12.98546006, 77.58841968)","Metro/Tram Stop (12.980531, 77.7088952)",184.70255327264528
"Bus Stop (12.99041477, 77.58895009)","Metro/Tram Stop (12.980531, 77.7088952)",142.28393874775185
"Bus Stop (12.99271569, 77.59496712)","Metro/Tram Stop (12.980531, 77.7088952)",59.77396641644357
"Bus Stop (12.99385097, 77.59725653)","Metro/Tram Stop (12.980531, 77.7088952)",247.9269589478355
"Bus Stop (12.98965218, 77.59936485)","Metro/Tram Stop (12.980531, 77.7088952)",340.81225336479645
"Bus Stop (12.945752, 77.51988)","Metro/Tram Stop (12.980531, 77.7088952)",723.885828603761
"Bus Stop (12.95401431, 77.54377265)","Metro/Tram Stop (12.980531, 77.7088952)",410.6733834034328
"Bus Stop (13.01184654, 77.54412657)","Metro/Tram Stop (12.980531, 77.7088952)",644.3200747541888
"Bus Stop (13.00847986, 77.54429826)","Metro/Tram Stop (12.980531, 77.7088952)",477.12267457095396
"Bus Stop (13.00781978, 77.54819913)","Metro/Tram Stop (12.980531, 77.7088952)",61.081087233651054
"Bus Stop (13.00378617, 77.55006124)","Metro/Tram Stop (12.980531, 77.7088952)",361.71289854401306
"Bus Stop (13.00113374, 77.55046135)","Metro/Tram Stop (12.980531, 77.7088952)",105.84634305553638
"Bus Stop (12.9961143, 77.55146789)","Metro/Tram Stop (12.980531, 77.7088952)",525.4344154321996
"Bus Stop (12.99420331, 77.55272887)","Metro/Tram Stop (12.980531, 77.7088952)",654.3212323125135
"Bus Stop (12.99170699, 77.55267443)","Metro/Tram Stop (12.980531, 77.7088952)",460.0634414018504
"Bus Stop (12.98992644, 77.55484329)","Metro/Tram Stop (12.980531, 77.7088952)",199.01162297560728
"Bus Stop (13.01139025, 77.53579344)","Metro/Tram Stop (12.980531, 77.7088952)",106.06701913079063
"Bus Stop (13.00917011, 77.53826587)","Metro/Tram Stop (12.980531, 77.7088952)",400.8120891132225
"Bus Stop (13.00839, 77.54265)","Metro/Tram Stop (12.980531, 77.7088952)",654.8902796705428
"Bus Stop (13.01566062, 77.5234808)","Metro/Tram Stop (12.980531, 77.7088952)",596.0667195356384
"Bus Stop (13.01557481, 77.5261843)","Metro/Tram Stop (12.980531, 77.7088952)",736.0635702766315
"Bus Stop (13.01872222, 77.52622345)","Metro/Tram Stop (12.980531, 77.7088952)",1026.6995176567846
"Bus Stop (13.0214916, 77.52708603)","Metro/Tram Stop (12.980531, 77.7088952)",1037.3269231937
"Bus Stop (13.0216913, 77.53527051)","Metro/Tram Stop (12.980531, 77.7088952)",956.3998923884237
"Bus Stop (13.01848015, 77.54084643)","Metro/Tram Stop (12.980531, 77.7088952)",851.3530094718207
"Bus Stop (13.0155812, 77.54396448)","Metro/Tram Stop (12.980531, 77.7088952)",912.9092764887974
"Bus Stop (13.01479134, 77.53083773)","Metro/Tram Stop (12.980531, 77.7088952)",654.8831685077707
"Bus Stop (13.01406, 77.53276)","Metro/Tram Stop (12.980531, 77.7088952)",432.2585242440287
"Bus Stop (13.01764, 77.53422)","Metro/Tram Stop (12.980531, 77.7088952)",639.4347472389958
"Bus Stop (13.01156, 77.55136)","Metro/Tram Stop (12.980531, 77.7088952)",183.64397998968636
"Bus Stop (13.00774427, 77.54887838)","Metro/Tram Stop (12.980531, 77.7088952)",40.52775717136805
"Bus Stop (13.0177657, 77.5567529)","Metro/Tram Stop (12.980531, 77.7088952)",448.80985050692607
"Bus Stop (13.01309092, 77.55449628)","Metro/Tram Stop (12.980531, 77.7088952)",187.5460798158134
"Bus Stop (13.00958009, 77.55457821)","Metro/Tram Stop (12.980531, 77.7088952)",312.80321583327327
"Bus Stop (13.00548384, 77.55682572)","Metro/Tram Stop (12.980531, 77.7088952)",718.8365555095346
"Bus Stop (13.00475251, 77.55997985)","Metro/Tram Stop (12.980531, 77.7088952)",761.1973411157809
"Bus Stop (13.00423208, 77.56132092)","Metro/Tram Stop (12.980531, 77.7088952)",788.7990603376871
"Bus Stop (13.00124402, 77.56076259)","Metro/Tram Stop (12.980531, 77.7088952)",512.6778302028887
"Bus Stop (12.99895233, 77.56015281)","Metro/Tram Stop (12.980531, 77.7088952)",354.97933345905403
"Bus Stop (12.99143669, 77.56407302)","Metro/Tram Stop (12.980531, 77.7088952)",567.4289725783786
"Bus Stop (12.98866595, 77.56660208)","Metro/Tram Stop (12.980531, 77.7088952)",484.74349517208844
"Bus Stop (12.993803, 77.573942)","Metro/Tram Stop (12.980531, 77.7088952)",437.9756786156128
"Bus Stop (13.0018103, 77.52532776)","Metro/Tram Stop (12.980531, 77.7088952)",1042.7217837697417
"Bus Stop (13.01187194, 77.52869636)","Metro/Tram Stop (12.980531, 77.7088952)",769.2262633313322
"Bus Stop (13.01487, 77.53055)","Metro/Tram Stop (12.980531, 77.7088952)",686.8046504526694
"Bus Stop (13.01802007, 77.53152709)","Metro/Tram Stop (12.980531, 77.7088952)",822.6465018599102
"Bus Stop (13.00591107, 77.54114734)","Metro/Tram Stop (12.980531, 77.7088952)",852.503387632162
"Bus Stop (13.00323501, 77.54381596)","Metro/Tram Stop (12.980531, 77.7088952)",615.235773944264
"Bus Stop (13.00078965, 77.53606224)","Metro/Tram Stop (12.980531, 77.7088952)",1118.5010274419894
"Bus Stop (12.99903679, 77.54195478)","Metro/Tram Stop (12.980531, 77.7088952)",451.0283753409853
"Bus Stop (13.00222606, 77.54488102)","Metro/Tram Stop (12.980531, 77.7088952)",472.0080148495237
"Bus Stop (13.00992261, 77.53267764)","Metro/Tram Stop (12.980531, 77.7088952)",466.1126712051259
"Bus Stop (13.010934, 77.534536)","Metro/Tram Stop (12.980531, 77.7088952)",236.69501301237247
"Bus Stop (13.0286869, 77.53990578)","Metro/Tram Stop (12.980531, 77.7088952)",110.39759686651011
"Bus Stop (13.02474503, 77.53403538)","Metro/Tram Stop (12.980531, 77.7088952)",842.8586198073539
"Bus Stop (13.006719, 77.53256461)","Metro/Tram Stop (12.980531, 77.7088952)",730.0902805792593
"Bus Stop (13.00291537, 77.52613527)","Metro/Tram Stop (12.980531, 77.7088952)",970.4213170387153
"Bus Stop (13.00874063, 77.53051456)","Metro/Tram Stop (12.980531, 77.7088952)",734.3308576698704
"Bus Stop (13.01632, 77.53209)","Metro/Tram Stop (12.980531, 77.7088952)",641.6376708320164
"Bus Stop (13.01866891, 77.53201324)","Metro/Tram Stop (12.980531, 77.7088952)",849.9394555676961
"Bus Stop (13.01656, 77.53397)","Metro/Tram Stop (12.980531, 77.7088952)",541.1079613320934
"Bus Stop (13.00827258, 77.52661273)","Metro/Tram Stop (12.980531, 77.7088952)",586.2292711649468
"Bus Stop (12.9892916, 77.5425035)","Metro/Tram Stop (12.980531, 77.7088952)",822.3818407960397
"Bus Stop (12.99146955, 77.54288826)","Metro/Tram Stop (12.980531, 77.7088952)",807.9241443723485
"Bus Stop (12.99136412, 77.54610016)","Metro/Tram Stop (12.980531, 77.7088952)",745.6612253016802
"Bus Stop (12.98902604, 77.54684762)","Metro/Tram Stop (12.980531, 77.7088952)",872.0322722294412
"Bus Stop (12.98771286, 77.55090781)","Metro/Tram Stop (12.980531, 77.7088952)",428.32559308032705
"Bus Stop (12.99963598, 77.53060206)","Metro/Tram Stop (12.980531, 77.7088952)",1159.962083150021
"Bus Stop (13.0070713, 77.53456769)","Metro/Tram Stop (12.980531, 77.7088952)",599.3951704393247
"Bus Stop (13.02182063, 77.55318706)","Metro/Tram Stop (12.980531, 77.7088952)",213.83946708859813
"Bus Stop (13.02018, 77.55537)","Metro/Tram Stop (12.980531, 77.7088952)",424.1209713583619
"Bus Stop (13.01786056, 77.55814433)","Metro/Tram Stop (12.980531, 77.7088952)",566.4876426584399
"Bus Stop (13.01419859, 77.56022547)","Metro/Tram Stop (12.980531, 77.7088952)",507.01563988269936
"Bus Stop (13.00922435, 77.56312285)","Metro/Tram Stop (12.980531, 77.7088952)",813.8192715024334
"Bus Stop (13.00727706, 77.56427762)","Metro/Tram Stop (12.980531, 77.7088952)",1021.586826653281
"Bus Stop (13.00026533, 77.56547671)","Metro/Tram Stop (12.980531, 77.7088952)",477.2398744488283
"Bus Stop (12.99434, 77.56927)","Metro/Tram Stop (12.980531, 77.7088952)",217.05791168812544
"Bus Stop (13.03052, 77.54934)","Metro/Tram Stop (12.980531, 77.7088952)",526.6088196912389
"Bus Stop (13.03268, 77.55393)","Metro/Tram Stop (12.980531, 77.7088952)",401.090153172725
"Bus Stop (12.99277989, 77.53062864)","Metro/Tram Stop (12.980531, 77.7088952)",509.89491721081015
"Bus Stop (12.9922446, 77.53477068)","Metro/Tram Stop (12.980531, 77.7088952)",283.1705134799228
"Bus Stop (12.99235837, 77.53859983)","Metro/Tram Stop (12.980531, 77.7088952)",546.3052792692301
"Bus Stop (12.99573535, 77.53988737)","Metro/Tram Stop (12.980531, 77.7088952)",713.2049512761707
"Bus Stop (12.99477688, 77.52670733)","Metro/Tram Stop (12.980531, 77.7088952)",982.29526889294
"Bus Stop (13.04640706, 77.57260404)","Metro/Tram Stop (12.980531, 77.7088952)",787.1024828197001
"Bus Stop (13.04256614, 77.56669726)","Metro/Tram Stop (12.980531, 77.7088952)",584.7587347488592
"Bus Stop (13.03627724, 77.56673698)","Metro/Tram Stop (12.980531, 77.7088952)",353.2824714778833
"Bus Stop (13.03384362, 77.56884841)","Metro/Tram Stop (12.980531, 77.7088952)",367.07305915888446
"Bus Stop (13.02694336, 77.57187431)","Metro/Tram Stop (12.980531, 77.7088952)",799.5768443865885
"Bus Stop (13.01520953, 77.57283152)","Metro/Tram Stop (12.980531, 77.7088952)",363.9860259310713
"Bus Stop (13.00857031, 77.58028647)","Metro/Tram Stop (12.980531, 77.7088952)",150.178546671227
"Bus Stop (13.00615112, 77.57944384)","Metro/Tram Stop (12.980531, 77.7088952)",198.23616711067132
"Bus Stop (12.99972405, 77.58429704)","Metro/Tram Stop (12.980531, 77.7088952)",202.8268850908154
"Bus Stop (13.03297, 77.59131)","Metro/Tram Stop (12.980531, 77.7088952)",664.8909653728721
"Bus Stop (13.03002086, 77.58701231)","Metro/Tram Stop (12.980531, 77.7088952)",1221.972675686233
"Bus Stop (13.02683331, 77.58649438)","Metro/Tram Stop (12.980531, 77.7088952)",1458.25025744094
"Bus Stop (13.02631023, 77.58909854)","Metro/Tram Stop (12.980531, 77.7088952)",1289.5595196368163
"Bus Stop (13.024358, 77.592839)","Metro/Tram Stop (12.980531, 77.7088952)",951.3263878271196
"Bus Stop (13.02204534, 77.59259014)","Metro/Tram Stop (12.980531, 77.7088952)",1061.2292663101464
"Bus Stop (13.01744058, 77.59184962)","Metro/Tram Stop (12.980531, 77.7088952)",803.3720819480834
"Bus Stop (13.013597, 77.593661)","Metro/Tram Stop (12.980531, 77.7088952)",347.21141184266804
"Bus Stop (13.01171822, 77.5933557)","Metro/Tram Stop (12.980531, 77.7088952)",151.24900024923235
"Bus Stop (13.00917837, 77.59123183)","Metro/Tram Stop (12.980531, 77.7088952)",324.90425661101807
"Bus Stop (13.00679904, 77.59274541)","Metro/Tram Stop (12.980531, 77.7088952)",425.6043734641894
"Bus Stop (13.00186093, 77.59446681)","Metro/Tram Stop (12.980531, 77.7088952)",448.59324882223643
"Bus Stop (13.01985, 77.60774374)","Metro/Tram Stop (12.980531, 77.7088952)",460.949888162363
"Bus Stop (13.02145764, 77.60463532)","Metro/Tram Stop (12.980531, 77.7088952)",541.2598114950479
"Bus Stop (13.02204477, 77.60243561)","Metro/Tram Stop (12.980531, 77.7088952)",474.1940397806459
"Bus Stop (13.02397516, 77.59867178)","Metro/Tram Stop (12.980531, 77.7088952)",385.89374513556146
"Bus Stop (13.01198552, 77.61764285)","Metro/Tram Stop (12.980531, 77.7088952)",454.5885612964078
"Bus Stop (13.01046738, 77.61515217)","Metro/Tram Stop (12.980531, 77.7088952)",695.4113669604052
"Bus Stop (13.00664158, 77.61254613)","Metro/Tram Stop (12.980531, 77.7088952)",1063.811326419612
"Bus Stop (13.00237046, 77.61218622)","Metro/Tram Stop (12.980531, 77.7088952)",598.3474804673749
"Bus Stop (13.0011554, 77.61218062)","Metro/Tram Stop (12.980531, 77.7088952)",466.6603474901925
"Bus Stop (12.99544458, 77.60840197)","Metro/Tram Stop (12.980531, 77.7088952)",543.5126811177648
"Bus Stop (12.99163585, 77.60460564)","Metro/Tram Stop (12.980531, 77.7088952)",849.3417379278388
"Bus Stop (13.02659917, 77.60404461)","Metro/Tram Stop (12.980531, 77.7088952)",289.7279451882722
"Bus Stop (13.02211077, 77.60262726)","Metro/Tram Stop (12.980531, 77.7088952)",472.5169821984779
"Bus Stop (13.02866282, 77.60184959)","Metro/Tram Stop (12.980531, 77.7088952)",275.6595829029801
"Bus Stop (13.02658832, 77.60390926)","Metro/Tram Stop (12.980531, 77.7088952)",275.0325988984106
"Bus Stop (13.00289, 77.60334)","Metro/Tram Stop (12.980531, 77.7088952)",1244.3867090794884
"Bus Stop (13.00462, 77.59976)","Metro/Tram Stop (12.980531, 77.7088952)",905.4131569381033
"Bus Stop (13.00054623, 77.59967121)","Metro/Tram Stop (12.980531, 77.7088952)",855.4520727544474
"Bus Stop (12.99545479, 77.60133512)","Metro/Tram Stop (12.980531, 77.7088952)",667.125902176327
"Bus Stop (12.99489716, 77.6288153)","Metro/Tram Stop (12.980531, 77.7088952)",971.9337263178418
"Bus Stop (12.99379422, 77.62663275)","Metro/Tram Stop (12.980531, 77.7088952)",780.7530706453173
"Bus Stop (12.99621605, 77.62156433)","Metro/Tram Stop (12.980531, 77.7088952)",172.1173217628544
"Bus Stop (12.98368012, 77.6035693)","Metro/Tram Stop (12.980531, 77.7088952)",105.77850279119218
"Bus Stop (12.96154304, 77.63815921)","Metro/Tram Stop (12.980531, 77.7088952)",219.6621207013556
"Bus Stop (12.96569854, 77.65787584)","Metro/Tram Stop (12.980531, 77.7088952)",257.7355969885487
"Bus Stop (12.95412128, 77.6227133)","Metro/Tram Stop (12.980531, 77.7088952)",460.87411042663086
"Bus Stop (12.95618999, 77.62089456)","Metro/Tram Stop (12.980531, 77.7088952)",172.54312457169033
"Bus Stop (12.96232606, 77.61873509)","Metro/Tram Stop (12.980531, 77.7088952)",623.0725956551465
"Bus Stop (12.96141413, 77.61437438)","Metro/Tram Stop (12.980531, 77.7088952)",470.08643978502124
"Bus Stop (12.96459549, 77.61013996)","Metro/Tram Stop (12.980531, 77.7088952)",133.48616773188158
"Bus Stop (12.96553534, 77.60279272)","Metro/Tram Stop (12.980531, 77.7088952)",180.56015994946387
"Bus Stop (12.96077971, 77.60050555)","Metro/Tram Stop (12.980531, 77.7088952)",599.3025198519231
"Bus Stop (12.96186048, 77.59778554)","Metro/Tram Stop (12.980531, 77.7088952)",458.00757000499857
"Bus Stop (12.96244287, 77.59099409)","Metro/Tram Stop (12.980531, 77.7088952)",493.7440365858142
